Depth (m),400,395,390,385,380,375,370,365,360,355,350,345,340,335,330,325,320,315,310,305,300,295,290,285,280,275,273.16,270,265,260,255,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90,85,80,75,70,65,60,55,50,45,40
0.9,247750.7651,212584.2017,181635.6633,154513.4896,130849.0568,110296.6216,92533.09074,77257.71249,64191.68871,53077.70499,43679.37919,35780.62904,29184.96104,23714.68433,19210.05442,15528.35362,12542.91581,10142.10496,8228.258025,6716.603511,5534.168189,4618.684577,3917.512087,3386.584419,2989.395132,2696.032291,2609.929168,2467.472885,2303.77512,2193.463244,2120.605653,2073.611404,2043.604434,2024.868554,2013.391257,2006.532424,2002.521883,2000.233382,1998.965532,1998.280232,1997.922334,1997.741331,1997.652737,1997.611136,1997.592297,1997.584171,1997.580818,1997.579506,1997.579022,1997.578853,1997.578799,1997.578782,1997.578778,1997.578777,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776,1997.578776
1.0,248030.2343,212863.6709,181915.1325,154792.9588,131128.526,110576.0908,92812.55993,77537.18169,64471.15791,53357.17418,43958.84838,36060.09823,29464.43024,23994.15352,19489.52361,15807.82282,12822.38501,10421.57416,8507.727221,6996.072707,5813.637385,4898.153773,4196.981283,3666.053615,3268.864328,2975.501487,2889.398364,2746.942081,2583.244316,2472.93244,2400.07485,2353.0806,2323.07363,2304.33775,2292.860453,2286.00162,2281.991079,2279.702578,2278.434728,2277.749428,2277.39153,2277.210527,2277.121933,2277.080332,2277.061493,2277.053368,2277.050014,2277.048702,2277.048218,2277.04805,2277.047995,2277.047979,2277.047974,2277.047973,2277.047973,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972,2277.047972
1.1,248317.5708,213151.0074,182202.4691,155080.2953,131415.8625,110863.4273,93099.89646,77824.51821,64758.49443,53644.51071,44246.18491,36347.43476,29751.76677,24281.49005,19776.86014,16095.15935,13109.72153,10708.91068,8795.063747,7283.409233,6100.973912,5185.490299,4484.317809,3953.390141,3556.200855,3262.838013,3176.73489,3034.278607,2870.580842,2760.268966,2687.411376,2640.417126,2610.410156,2591.674276,2580.196979,2573.338146,2569.327605,2567.039104,2565.771254,2565.085954,2564.728057,2564.547053,2564.458459,2564.416858,2564.398019,2564.389894,2564.38654,2564.385228,2564.384744,2564.384576,2564.384521,2564.384505,2564.3845,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499,2564.384499
1.2,248612.0467,213445.4833,182496.945,155374.7713,131710.3385,111157.9033,93394.3724,78118.99416,65052.97038,53938.98666,44540.66085,36641.9107,30046.24271,24575.96599,20071.33608,16389.63529,13404.19748,11003.38663,9089.539692,7577.885178,6395.449856,5479.966244,4778.793754,4247.866086,3850.676799,3557.313958,3471.210835,3328.754552,3165.056787,3054.744911,2981.88732,2934.893071,2904.886101,2886.150221,2874.672924,2867.814091,2863.80355,2861.515049,2860.247199,2859.561899,2859.204001,2859.022998,2858.934404,2858.892803,2858.873964,2858.865838,2858.862485,2858.861173,2858.860689,2858.860521,2858.860466,2858.860449,2858.860445,2858.860444,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443,2858.860443
1.3,248913.0015,213746.4381,182797.8998,155675.7261,132011.2933,111458.8581,93695.3272,78419.94896,65353.92518,54239.94146,44841.61565,36942.8655,30347.19751,24876.92079,20372.29089,16690.59009,13705.15228,11304.34143,9390.494493,7878.839978,6696.404657,5780.921045,5079.748555,4548.820887,4151.6316,3858.268759,3772.165636,3629.709353,3466.011587,3355.699711,3282.842121,3235.847872,3205.840901,3187.105022,3175.627724,3168.768892,3164.758351,3162.46985,3161.202,3160.516699,3160.158802,3159.977799,3159.889205,3159.847603,3159.828765,3159.820639,3159.817286,3159.815973,3159.815489,3159.815321,3159.815267,3159.81525,3159.815246,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244,3159.815244
1.4,249219.8358,214053.2723,183104.734,155982.5603,132318.1275,111765.6923,94002.16142,78726.78317,65660.75939,54546.77567,45148.44987,37249.69972,30654.03172,25183.75501,20679.1251,16997.4243,14011.98649,11611.17564,9697.328704,8185.67419,7003.238869,6087.755257,5386.582766,4855.655098,4458.465812,4165.10297,4078.999847,3936.543564,3772.845799,3662.533923,3589.676333,3542.682083,3512.675113,3493.939234,3482.461936,3475.603103,3471.592563,3469.304061,3468.036212,3467.350911,3466.993014,3466.812011,3466.723416,3466.681815,3466.662976,3466.654851,3466.651497,3466.650185,3466.649701,3466.649533,3466.649478,3466.649462,3466.649457,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456,3466.649456
1.5,249532.0054,214365.442,183416.9037,156294.7299,132630.2971,112077.8619,94314.33106,79038.95281,65972.92903,54858.94531,45460.61951,37561.86936,30966.20136,25495.92465,20991.29474,17309.59394,14324.15613,11923.34528,10009.49834,8497.84383,7315.408509,6399.924897,5698.752407,5167.824739,4770.635452,4477.272611,4391.169488,4248.713205,4085.015439,3974.703563,3901.845973,3854.851724,3824.844753,3806.108874,3794.631576,3787.772744,3783.762203,3781.473702,3780.205852,3779.520551,3779.162654,3778.981651,3778.893057,3778.851455,3778.832617,3778.824491,3778.821138,3778.819825,3778.819341,3778.819173,3778.819119,3778.819102,3778.819098,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096,3778.819096
1.6,249849.0168,214682.4534,183733.9151,156611.7414,132947.3085,112394.8734,94631.34247,79355.96423,66289.94045,55175.95673,45777.63092,37878.88077,31283.21278,25812.93606,21308.30616,17626.60536,14641.16755,12240.3567,10326.50976,8814.855248,7632.419926,6716.936314,6015.763824,5484.836156,5087.646869,4794.284028,4708.180905,4565.724622,4402.026857,4291.714981,4218.857391,4171.863141,4141.856171,4123.120291,4111.642994,4104.784161,4100.77362,4098.485119,4097.217269,4096.531969,4096.174071,4095.993068,4095.904474,4095.862873,4095.844034,4095.835909,4095.832555,4095.831243,4095.830759,4095.830591,4095.830536,4095.83052,4095.830515,4095.830514,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513,4095.830513
1.7,250170.422,215003.8586,184055.3203,156933.1466,133268.7138,112716.2786,94952.74769,79677.36945,66611.34567,55497.36194,46099.03614,38200.28599,31604.618,26134.34128,21629.71137,17948.01058,14962.57276,12561.76192,10647.91498,9136.260465,7953.825144,7038.341532,6337.169041,5806.241373,5409.052087,5115.689246,5029.586123,4887.129839,4723.432074,4613.120198,4540.262608,4493.268358,4463.261388,4444.525509,4433.048211,4426.189378,4422.178838,4419.890336,4418.622487,4417.937186,4417.579289,4417.398286,4417.309691,4417.26809,4417.249252,4417.241126,4417.237773,4417.23646,4417.235976,4417.235808,4417.235753,4417.235737,4417.235732,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731,4417.235731
1.8,250495.8145,215329.2511,184380.7128,157258.5391,133594.1062,113041.6711,95278.14018,80002.76194,66936.73816,55822.75443,46424.42863,38525.67848,31930.01049,26459.73377,21955.10386,18273.40307,15287.96525,12887.15441,10973.30747,9461.652954,8279.217632,7363.73402,6662.56153,6131.633862,5734.444575,5441.081734,5354.978611,5212.522328,5048.824563,4938.512687,4865.655096,4818.660847,4788.653877,4769.917997,4758.4407,4751.581867,4747.571326,4745.282825,4744.014975,4743.329675,4742.971777,4742.790774,4742.70218,4742.660579,4742.64174,4742.633614,4742.630261,4742.628949,4742.628465,4742.628297,4742.628242,4742.628225,4742.628221,4742.62822,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219,4742.628219
1.9,250824.8254,215658.2619,184709.7236,157587.5499,133923.1171,113370.6819,95607.15102,80331.77278,67265.749,56151.76528,46753.43947,38854.68932,32259.02133,26788.74461,22284.11471,18602.41391,15616.9761,13216.16525,11302.31831,9790.663798,8608.228476,7692.744864,6991.572374,6460.644706,6063.455419,5770.092578,5683.989455,5541.533172,5377.835407,5267.523531,5194.665941,5147.671691,5117.664721,5098.928841,5087.451544,5080.592711,5076.58217,5074.293669,5073.025819,5072.340519,5071.982621,5071.801618,5071.713024,5071.671423,5071.652584,5071.644459,5071.641105,5071.639793,5071.639309,5071.639141,5071.639086,5071.63907,5071.639065,5071.639064,5071.639064,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063,5071.639063
2.0,251157.1198,215990.5564,185042.018,157919.8443,134255.4115,113702.9763,95939.44544,80664.0672,67598.04342,56484.05969,47085.73389,39186.98374,32591.31575,27121.03903,22616.40912,18934.70833,15949.27051,13548.45967,11634.61273,10122.95822,8940.522894,8025.039282,7323.866792,6792.939124,6395.749837,6102.386996,6016.283873,5873.82759,5710.129825,5599.817948,5526.960358,5479.966109,5449.959139,5431.223259,5419.745962,5412.887129,5408.876588,5406.588087,5405.320237,5404.634936,5404.277039,5404.096036,5404.007442,5403.965841,5403.947002,5403.938876,5403.935523,5403.934211,5403.933727,5403.933558,5403.933504,5403.933487,5403.933483,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481,5403.933481
2.1,251492.394,216325.8305,185377.2922,158255.1185,134590.6857,114038.2505,96274.71962,80999.34138,67933.3176,56819.33388,47421.00807,39522.25792,32926.58993,27456.31321,22951.68331,19269.98251,16284.5447,13883.73385,11969.88691,10458.2324,9275.797078,8360.313466,7659.140976,7128.213308,6731.024021,6437.66118,6351.558057,6209.101774,6045.404009,5935.092133,5862.234542,5815.240293,5785.233323,5766.497443,5755.020146,5748.161313,5744.150772,5741.862271,5740.594421,5739.909121,5739.551223,5739.37022,5739.281626,5739.240025,5739.221186,5739.21306,5739.209707,5739.208395,5739.207911,5739.207743,5739.207688,5739.207671,5739.207667,5739.207666,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665,5739.207665
2.2,251830.3722,216663.8088,185715.2705,158593.0968,134928.6639,114376.2288,96612.69788,81337.31963,68271.29585,57157.31213,47758.98633,39860.23618,33264.56819,27794.29147,23289.66156,19607.96077,16622.52295,14221.7121,12307.86517,10796.21065,9613.775331,8698.291719,7997.119229,7466.191561,7069.002274,6775.639433,6689.53631,6547.080027,6383.382262,6273.070385,6200.212795,6153.218546,6123.211576,6104.475696,6092.998399,6086.139566,6082.129025,6079.840524,6078.572674,6077.887373,6077.529476,6077.348473,6077.259879,6077.218278,6077.199439,6077.191313,6077.18796,6077.186648,6077.186164,6077.185995,6077.185941,6077.185924,6077.18592,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918,6077.185918
2.3,252170.8044,217004.2409,186055.7026,158933.5289,135269.0961,114716.6609,96953.13001,81677.75177,68611.72799,57497.74426,48099.41846,40200.66831,33605.00032,28134.7236,23630.09369,19948.3929,16962.95508,14562.14424,12648.2973,11136.64278,9954.207463,9038.723851,8337.551361,7806.623693,7409.434406,7116.071565,7029.968442,6887.512159,6723.814394,6613.502518,6540.644927,6493.650678,6463.643708,6444.907828,6433.430531,6426.571698,6422.561157,6420.272656,6419.004806,6418.319506,6417.961608,6417.780605,6417.692011,6417.65041,6417.631571,6417.623445,6417.620092,6417.61878,6417.618296,6417.618128,6417.618073,6417.618056,6417.618052,6417.618051,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805,6417.61805
2.4,252513.4633,217346.8999,186398.3616,159276.1879,135611.755,115059.3199,97295.78898,82020.41074,68954.38696,57840.40323,48442.07743,40543.32728,33947.65929,28477.38257,23972.75266,20291.05187,17305.61405,14904.80321,12990.95627,11479.30176,10296.86643,9381.382822,8680.210331,8149.282663,7752.093377,7458.730536,7372.627413,7230.171129,7066.473364,6956.161488,6883.303898,6836.309649,6806.302678,6787.566799,6776.089501,6769.230669,6765.220128,6762.931626,6761.663777,6760.978476,6760.620579,6760.439576,6760.350981,6760.30938,6760.290542,6760.282416,6760.279063,6760.27775,6760.277266,6760.277098,6760.277043,6760.277027,6760.277022,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021,6760.277021
2.5,252858.1431,217691.5797,186743.0414,159620.8676,135956.4348,115403.9996,97640.46875,82365.09051,69299.06673,58185.08301,48786.7572,40888.00705,34292.33906,28822.06234,24317.43244,20635.73164,17650.29383,15249.48298,13335.63604,11823.98153,10641.54621,9726.062596,9024.890106,8493.962438,8096.773151,7803.41031,7717.307187,7574.850904,7411.153139,7300.841263,7227.983672,7180.989423,7150.982453,7132.246573,7120.769276,7113.910443,7109.899902,7107.611401,7106.343551,7105.658251,7105.300353,7105.11935,7105.030756,7104.989155,7104.970316,7104.96219,7104.958837,7104.957525,7104.957041,7104.956873,7104.956818,7104.956801,7104.956797,7104.956796,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795,7104.956795
2.6,253204.6567,218038.0933,187089.555,159967.3813,136302.9484,115750.5132,97986.98236,82711.60412,69645.58034,58531.59661,49133.27081,41234.52066,34638.85267,29168.57595,24663.94604,20982.24525,17996.80744,15595.99659,13682.14965,12170.49514,10988.05982,10072.5762,9371.403713,8840.476045,8443.286758,8149.923917,8063.820794,7921.364511,7757.666746,7647.35487,7574.497279,7527.50303,7497.49606,7478.76018,7467.282883,7460.42405,7456.413509,7454.125008,7452.857158,7452.171858,7451.81396,7451.632957,7451.544363,7451.502762,7451.483923,7451.475797,7451.472444,7451.471132,7451.470648,7451.47048,7451.470425,7451.470408,7451.470404,7451.470403,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402,7451.470402
2.7,253552.8345,218386.271,187437.7327,160315.559,136651.1262,116098.691,98335.16013,83059.78189,69993.75811,58879.77438,49481.44858,41582.69843,34987.03044,29516.75372,25012.12381,21330.42302,18344.9852,15944.17436,14030.32742,12518.6729,11336.23758,10420.75397,9719.58148,9188.653812,8791.464526,8498.101684,8411.998561,8269.542278,8105.844513,7995.532637,7922.675047,7875.680797,7845.673827,7826.937947,7815.46065,7808.601817,7804.591276,7802.302775,7801.034925,7800.349625,7799.991727,7799.810724,7799.72213,7799.680529,7799.66169,7799.653565,7799.650211,7799.648899,7799.648415,7799.648247,7799.648192,7799.648176,7799.648171,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817,7799.64817
2.8,253902.5224,218735.959,187787.4207,160665.247,137000.8141,116448.379,98684.84808,83409.46984,70343.44606,59229.46234,49831.13653,41932.38638,35336.71839,29866.44167,25361.81177,21680.11097,18694.67316,16293.86231,14380.01537,12868.36086,11685.92554,10770.44192,10069.26943,9538.341766,9141.152479,8847.789638,8761.686515,8619.230232,8455.532467,8345.220591,8272.363001,8225.368751,8195.361781,8176.625901,8165.148604,8158.289771,8154.27923,8151.990729,8150.722879,8150.037579,8149.679681,8149.498678,8149.410084,8149.368483,8149.349644,8149.341519,8149.338165,8149.336853,8149.336369,8149.336201,8149.336146,8149.33613,8149.336125,8149.336124,8149.336124,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123,8149.336123
2.9,254253.5808,219087.0174,188138.4791,161016.3054,137351.8726,116799.4374,99035.9065,83760.52825,70694.50447,59580.52075,50182.19495,42283.4448,35687.77681,30217.50009,25712.87018,22031.16938,19045.73157,16644.92072,14731.07379,13219.41927,12036.98395,11121.50034,10420.32785,9889.400179,9492.210893,9198.848051,9112.744928,8970.288645,8806.59088,8696.279004,8623.421414,8576.427164,8546.420194,8527.684315,8516.207017,8509.348184,8505.337644,8503.049142,8501.781293,8501.095992,8500.738095,8500.557092,8500.468497,8500.426896,8500.408057,8500.399932,8500.396578,8500.395266,8500.394782,8500.394614,8500.394559,8500.394543,8500.394538,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537,8500.394537
